mcEdepQuenched,BerekelyAlphaBeta
3.99701,591.477
3.97638,39.4913
3.97638,590.216
4.01497,-4.51585
4.01497,689.436
3.94565,-22.8379
3.94565,586.728
3.98383,8.68785
3.98383,721.542
4.01511,44.1647
3.99484,4.41972
3.99484,687.743
3.99226,20.5864
3.99226,577.322
4.01712,-11.4417
4.01712,542.039
3.95272,18.5761
3.95272,811.557
3.93107,15.9598
3.93107,560.704
3.99404,13.6057
3.99404,631.718
4.00114,27.1499
4.00114,588.874
3.97686,23.3421
3.97686,423.017
3.92271,8.65603
3.92271,692.154
3.99366,-1.38481
3.99366,608.06
3.98508,19.211
3.98508,670.01
3.96943,11.3159
3.96943,549.504
3.93212,-11.6135
3.93212,632.836
3.97385,13.4194
3.96591,14.758
3.93514,53.2358
3.93977,0.626066
3.93977,549.459
3.93669,38.4083
3.93669,729.429
3.95373,34.6363
3.95373,426.087
4.00666,32.1777
4.00666,549.775
3.97351,-5.70249
3.97351,405.287
3.95619,17.6433
3.95619,598.792
3.96841,20.7125
3.96841,536.958
3.93653,17.6366
3.93653,647.557
3.97751,17.1581
3.97751,475.192
3.98564,30.5425
3.98564,643.31
3.95495,34.2094
3.95495,638.393
3.96337,30.6177
3.96337,531.433
4.01075,-8.77156
4.01075,582.082
3.96969,10.5377
3.96969,615.274
3.94607,1.34514
3.94607,505.482
3.95257,26.2395
3.95257,588.679
3.95342,19.2476
3.95342,514.063
3.95238,28.4924
3.95238,626.554
3.95245,10.678
3.99862,15.3625
3.99862,664.74
3.97835,-3.12658
3.97835,526.329
3.95905,13.79
3.96899,18.2478
3.96899,619.189
3.96679,11.0278
3.96679,565.816
3.98066,26.6075
3.98066,880.737
3.94718,17.6046
3.94718,568.472
3.97551,0.465494
3.97551,688.718
3.9488,11.2022
3.9488,424.479
3.95939,14.1597
3.91653,-25.4858
3.91653,637.858
3.98363,-6.13859
3.96907,-0.731429
3.96907,500.977
3.94194,10.9343
3.94194,526.689
3.98612,8.99196
3.98612,488.232
3.94043,39.1977
3.94043,423.518
3.9671,22.6807
3.99426,12.3315
3.99426,668.503
3.8913,40.9123
3.8913,404.062
4.00471,-1.01355
4.00471,720.599
3.99215,44.0105
3.99215,667.547
3.96934,53.0482
3.96934,589.969
3.98458,-19.2629
3.98458,604.422
3.96872,9.59152
3.96872,546.911
3.96735,33.8229
3.96735,583.51
3.96039,22.8241
3.96039,760.989
3.98759,2.67708
3.98759,598.439
3.92339,23.7627
3.92339,417.048
3.98255,20.4567
3.98255,581.771
3.94496,0.833856
3.94496,645.664
4.04728,47.8503
4.04728,525.488
3.98779,20.2713
3.98779,599.705
3.9793,33.9398
3.9793,470.593
3.99853,4.86832
3.99853,801.75
3.98245,26.8354
3.98245,611.048
3.992,9.30405
3.992,759.165
3.99663,19.8392
3.99663,550.835
3.97058,41.9949
3.97058,662.478
3.97354,-26.9415
3.97354,636.065
4.00916,0.203022
4.00916,698.78
3.95397,25.4983
3.95397,629.31
3.97173,41.1423
3.98919,-13.7872
3.98919,699.068
3.98164,-3.42669
3.98164,613.164
3.96244,-1.89775
4.00155,24.3328
4.00155,505.452
3.96009,1.8748
3.96009,621.912
3.98894,11.8123
3.98894,472.418
4.01353,-10.0486
4.01353,509.347
4.01303,-11.7401
4.01303,609.466
3.9366,29.7966
3.9366,499.61
3.97994,31.3118
3.97994,687.166
3.96779,24.558
3.96779,688.642
3.93164,25.5131
3.93164,411.766
3.98651,22.8317
3.98651,560.762
3.964,13.7486
3.964,603.876
3.94975,30.9827
3.94975,656.402
3.97378,14.7269
3.97378,480.682
3.96839,15.8533
3.96839,533.019
4.00108,31.7914
4.00108,660.556
4.01039,22.8233
4.01039,609.387
3.98287,35.567
3.98287,588.406
3.96981,-0.0553892
3.96981,753.119
3.9794,22.3314
3.9794,532.933
3.96944,3.24461
3.96944,601.46
3.96089,24.4574
3.96089,467.083
3.94444,13.606
3.94444,600.371
4.00986,44.0149
4.00986,753.214
3.96939,13.1128
3.96939,650.191
3.93624,7.44221
3.92758,-5.65614
3.92758,541.833
4.00395,0.624028
4.00395,590.919
3.96625,-10.8268
3.96625,564.783
3.98798,18.6535
3.98798,495.17
3.95836,46.4819
3.95836,543.311
3.99313,-3.88062
3.99313,520.395
3.98946,31.0308
3.98946,677.76
3.97455,-19.153
3.97455,645.908
3.97118,26.089
3.97118,572.117
4.01607,-6.0428
4.01607,736.758
3.97618,10.1297
3.97618,592.432
3.99735,8.44233
3.99735,613.707
3.92719,18.6123
3.92719,612.373
3.9585,26.0222
3.9585,781.012
3.95735,-5.99756
3.95735,546.506
3.99878,10.2196
3.99878,535.287
3.96404,2.6332
3.96404,809.587
3.95797,42.866
3.95797,628.227
4.00208,22.8714
4.00208,707.592
3.97516,41.4725
3.97516,561.779
3.93062,54.0678
3.93062,706.708
3.95353,0.772488
3.95353,659.396
3.96174,7.18477
3.95037,-11.6099
3.95037,698.409
4.01697,-1.50694
4.01697,395.941
3.9917,21.4228
3.9917,454.572
3.97407,-10.6857
3.97407,552.375
3.9319,6.04212
3.9319,610.539
3.92207,-13.1701
3.92207,644.772
3.96362,-5.49795
3.96362,668.21
3.99039,2.32301
3.99039,452.561
3.97097,-1.26626
3.97097,380.719
3.91522,10.6549
3.91522,548.27
3.93803,0.648232
3.93803,560.654
3.93783,-3.00001
3.93783,743.662
3.96523,-9.45965
3.96523,526.957
4.00683,7.01966
4.00683,609.13
3.91699,9.49342
3.91699,667.948
4.04184,-0.362729
4.04184,621.609
4.03794,-1.04127
3.99184,23.1175
3.99184,592.137
3.98105,14.4301
3.98105,595.723
3.98092,12.3058
3.98092,712.089
3.99781,2.71857
3.99781,755.35
3.95418,27.1407
3.95418,650.338
3.9984,8.12904
3.9984,669.43
3.93621,15.7706
3.93621,777.926
4.02074,35.1496
4.02074,829.472
4.00669,8.99848
4.00669,602.441
3.95814,29.789
3.95814,588.186
3.93364,43.5358
3.93364,627.421
3.96284,-5.67545
3.96284,538.065
3.9248,-1.00696
3.9248,649.317
3.91369,-5.09076
3.91369,472.57
3.95093,-19.8142
3.95093,672.435
3.97033,3.62439
3.97033,670.058
3.99646,37.3283
3.99646,693.76
3.97574,32.1529
3.97574,647.78
3.95959,37.6168
3.95959,694.724
3.96794,-3.9804
3.96794,672
3.97872,35.4326
3.91863,12.7131
3.91863,455.454
3.92668,32.6049
3.92668,560.727
3.97233,31.0408
3.97233,505.661
3.9712,24.5493
3.9712,886.699
3.96662,-2.73901
3.96662,633.492
3.99372,-11.9347
3.93147,35.3119
3.93147,750.33
3.97052,0.973299
3.97052,450.956
3.96954,48.8396
3.97197,6.11429
3.97197,828.309
3.95357,-7.91798
3.95357,616.769
3.98268,14.9596
3.98268,486.04
3.99351,2.93904
3.99351,594.567
4.00503,1.04986
4.00503,479.219
3.96846,15.1086
3.96846,495.634
4.00368,21.2731
4.00368,640.078
3.96239,22.2396
3.96239,589.333
3.97587,11.232
3.97587,458.661
3.95238,12.1969
3.95238,458.014
4.0386,21.1288
3.94523,60.138
3.94523,536.81
3.94144,12.5902
3.94144,554.418
3.94917,12.6899
3.94917,654.929
3.95579,19.869
3.95579,764.856
4.01167,13.9703
4.01167,382.25
3.96037,24.4588
3.96037,522.831
3.93461,24.8774
3.93461,464.708
3.99048,-0.0884078
3.99048,658.278
3.94834,25.813
3.94834,698.509
3.94627,0.138564
3.96734,31.1996
3.96734,796.429
3.97396,55.5595
3.96724,51.7662
3.96724,784.11
3.92617,9.30073
3.95611,-23.639
3.95611,588.23
3.96627,30.3989
3.96627,549.653
3.97845,0.360913
3.97845,579.468
3.98132,-24.8351
3.98132,823.954
3.91433,14.949
3.91433,615.981
3.93912,5.43417
3.93912,494.479
3.97376,-2.3209
3.97376,546.259
3.95647,10.7055
3.96476,13.5682
3.9719,11.3591
3.97463,2.03421
3.97463,648.449
4.06025,18.9973
4.06025,572.665
3.96945,-0.782578
3.96945,680.728
3.9887,-8.15973
3.9887,546.276
3.95307,-6.64515
3.95307,659.078
3.96627,46.2171
3.96627,629.879
3.99877,17.8994
3.99877,477.165
3.95263,25.8018
3.95263,680.501
3.92717,15.2228
3.92717,725.799
4.00909,33.7778
3.99645,-12.0497
3.99645,513.359
3.94873,-7.90421
3.94873,540.499
3.95982,-25.0628
3.95982,568.285
3.9589,-0.599689
3.9589,552.211
3.99285,3.01274
3.99285,442.434
4.01363,22.1284
4.01363,531.531
3.9601,1.86021
3.9601,446.167
3.98675,-2.80389
3.98675,576.952
3.97464,2.4759
4.01448,-10.8521
4.01448,592.058
4.05025,-19.3368
4.05025,489.748
3.91878,29.6565
3.91878,642.951
3.99331,-0.221998
3.99331,661.01
3.97009,23.262
3.97009,441.101
3.98419,3.11086
3.98419,469.596
6.74402,-268.59
6.74402,-4.51993
3.93049,26.5953
3.93049,683.583
3.93512,-5.05694
3.93512,535.581
4.02375,-3.41232
4.02375,393.906
3.97156,26.1354
3.97156,461.318
3.97178,7.21169
3.97178,592.596
4.02665,-5.42612
4.02665,610.707
3.94188,23.5753
3.94188,502.615
3.92096,0.846967
3.92096,719.296
4.01321,28.8312
3.9462,-3.57141
3.9462,612.987
3.95755,16.17
3.95755,465.99
3.98434,-16.2171
3.98434,591.042
4.00694,-4.06536
4.00694,606.101
3.9903,27.7699
3.9903,825.065
3.94926,32.2961
3.94926,607.611
3.96832,34.4097
3.96832,594.976
3.92567,28.6958
3.97506,27.2309
3.97506,567.958
3.96595,20.2729
3.96595,351.535
4.00403,33.3376
4.00403,582.322
3.98325,22.4547
3.98325,656.763
3.99116,-6.86257
3.99116,579.656
4.01918,-25.76
3.93852,43.4908
3.93852,661.97
3.96659,18.5421
3.96659,521.854
3.9324,22.5083
3.9324,766.22
4.00263,-7.59203
4.00263,633.082
4.00194,-6.11354
4.00194,591.563
3.96851,-21.2145
3.96851,690.447
3.9832,26.0257
3.9832,715.391
3.91869,6.79195
3.91869,627.963
3.98143,-17.0847
3.98143,678.767
3.98228,33.7909
3.98228,760.516
3.94014,12.3449
3.94014,774.837
3.94712,3.92935
3.94712,664.107
3.96105,1.33475
3.96105,511.398
3.97174,16.3256
3.97174,461.39
4.01082,3.78137
4.01082,707.942
3.98712,13.0284
3.98712,535.267
4.00276,2.19746
4.00276,829.852
3.94027,18.8259
3.94027,691.838
3.98388,24.3736
3.98388,666.044
3.94226,-9.3769
3.94226,580.733
3.97395,-2.12431
3.96304,-2.01249
3.96304,651.569
3.96513,-4.23132
3.96513,934.885
3.98874,22.9524
3.98874,751.872
3.95827,0.48953
3.95827,716.648
3.93096,6.36489
3.93096,494.528
3.90318,17.973
3.969,38.1576
3.969,542.157
3.95979,-0.895276
3.95979,392.987
3.97283,-12.0707
3.97283,542.222
3.99721,39.0216
3.99721,588.683
3.97157,4.98946
3.97157,504.517
4.02016,18.7679
3.97137,12.4147
3.97137,467.644
3.98958,13.7818
3.98958,600.849
3.99126,59.4669
3.99126,529.911
4.00963,6.57228
4.00963,647.122
4.00464,13.5583
4.00464,454.845
4.01132,15.4992
4.01132,546.118
3.93262,3.83593
3.93262,623.954
3.96755,15.1099
3.96755,637.1
3.98118,-15.1544
3.98118,633.935
3.98847,7.23579
3.98847,662.641
4.00206,10.6437
4.00206,614.757
3.94983,19.5815
3.94983,630.953
3.96892,5.09489
3.96892,637.477
3.93022,20.4384
3.93022,621.102
3.99837,18.4886
3.99837,762.158
4.00855,50.6976
4.00855,587.986
3.96847,24.5461
3.99403,30.5803
3.97679,30.8077
3.97679,578.427
3.95543,31.0812
3.95543,622.427
3.98993,-4.90805
3.98993,660.633
3.93368,18.1339
3.93368,607.937
4.00997,-16.4149
4.00997,515.487
3.94765,-8.32548
3.94765,399.75
3.95648,57.6158
3.9677,24.6944
3.96748,17.8075
3.97668,41.4752
3.97668,723.43
3.968,-8.30798
3.968,691.1
3.96809,3.45173
3.96809,606.187
3.96353,18.3434
3.96353,513.598
4.00878,8.39027
4.00878,421.543
3.90105,-1.53381
3.98739,16.1364
3.94434,10.0391
3.94434,646.839
4.01062,2.36012
4.01062,627.076
3.93878,7.233
3.93878,657.377
3.93659,5.85632
3.94799,23.138
3.94799,712.138
3.97776,26.3948
3.97776,446.661
3.93985,33.2341
3.93985,423.714
3.98563,42.3842
3.98563,689.067
3.97031,-7.05951
3.97031,539.746
4.00234,55.794
4.00234,563.434
3.99626,13.4012
3.99626,682.877
4.00085,4.74698
4.00085,614.928
3.95332,3.00628
3.95332,620.969
3.93796,75.8793
3.93796,467.122
3.97531,17.8816
3.97531,658.742
3.98729,46.9458
3.98729,543.523
3.94912,2.95838
3.94912,685.175
3.9067,17.7924
3.9067,607.141
4.01256,-12.0876
4.01256,553.417
4.00028,19.382
4.00028,391.371
3.96671,3.60543
3.96671,751.96
3.94754,-3.44886
3.94754,768.427
3.92882,25.4992
3.92882,526.948
3.98434,3.03405
3.98434,745.251
7.02537,-225.156
3.97533,32.6705
3.97533,630.968
3.94889,10.2345
3.94889,789.993
3.96848,-19.321
3.96848,572.906
3.9425,-2.36742
3.9425,574.594
4.01455,-0.696629
4.01455,548.798
3.97722,-5.60828
3.97722,770.566
3.95199,16.292
3.95199,709.382
3.96361,13.8651
3.96361,336.298
3.99798,-2.9903
3.98275,-12.9035
3.98275,596.066
3.99119,-6.49646
3.99119,497.47
3.98285,-7.06613
3.98285,527.628
3.92122,36.8815
3.92122,603.14
3.90277,29.8889
3.90277,477.832
3.93637,7.27054
3.93637,757.515
3.94623,18.5289
3.94623,549.565
3.98759,13.1767
3.98759,563.14
3.96799,20.117
3.96799,746.127
3.9439,8.93248
3.9439,539.983
3.94143,-7.79431
3.96596,24.8422
3.96596,436.667
3.93294,44.853
3.93294,650.315
4.01572,3.16478
3.99622,29.1662
3.99622,560.133
3.97704,10.6279
3.97704,646.44
4.01269,17.2128
3.98837,21.816
3.98837,625.271
3.97959,32.2304
3.97959,460.108
3.9664,-12.7663
3.9664,635.081
3.97819,-5.20244
3.97819,813.494
3.96813,16.2209
3.96813,396.147
4.00864,27.5232
4.00864,604.971
3.97836,-5.19583
3.97836,639.557
4.00065,34.6161
4.00065,670.859
3.94438,-6.33457
3.94438,631.209
3.98848,38.2652
3.98848,557.208
3.96245,29.4987
3.96245,630.29
4.03865,-30.9559
4.03865,584.142
4.01711,19.5634
3.95237,3.94486
3.95237,656.505
3.98842,0.0693058
3.98842,586.135
3.96754,26.1888
3.96754,658.729
4.00702,3.60263
4.00702,554.219
3.94405,36.3779
3.94405,495.118
3.97864,2.1457
3.97864,523.559
3.99062,6.75854
3.99062,532.118
3.99097,27.9299
3.99097,430.046
3.9115,1.08883
3.9115,545.791
4.00531,-2.06407
4.00531,703.891
3.95555,-15.0635
3.95555,744.406
3.95788,-4.00053
3.95788,641.656
3.94478,12.9041
3.94478,740.086
3.91726,25.925
3.91726,455.787
3.97434,18.7886
3.97434,563.803
3.96741,34.0599
3.96741,536.421
4.00815,-10.4677
4.00815,480.501
3.97953,53.5752
3.97953,664.945
4.03269,26.4317
4.03269,552.482
3.9165,-2.13097
3.9165,522.642
3.97505,3.84445
3.97505,737.634
3.95343,-0.15948
3.95343,614.271
3.99465,22.2857
3.99465,645.407
3.90843,53.1076
3.90843,594.413
3.99091,74.9634
3.99091,677.604
3.98796,49.5686
3.98796,473.155
3.95796,26.8453
3.95796,524.801
4.00353,-19.1295
4.00353,582.682
3.95666,-9.88269
3.95666,568.016
3.95177,-24.3189
3.95177,673.819
3.96132,46.0776
3.96132,439.159
3.97378,15.4819
3.97378,639.866
3.95531,14.2744
3.95531,782.036
3.98672,-0.0572739
3.98672,391.92
3.98133,10.607
3.98133,662.04
3.97507,33.4478
3.93814,4.75202
3.93814,597.803
3.94976,21.9511
3.94976,622.804
3.93117,3.70257
3.93117,667.458
3.98676,25.5594
3.98676,488.012
3.97628,33.6669
3.97628,569.915
3.96572,-4.47143
3.96572,714.529
3.95282,29.1447
3.94683,8.18351
3.94683,647.657
3.93111,2.2689
3.93111,717.099
3.98286,8.2838
3.98286,541.38
3.95703,26.5907
3.95703,616.432
3.96312,14.7695
3.96312,714.041
3.94254,32.3413
3.96767,21.0288
3.96767,384.547
3.9848,5.08434
3.9848,730.72
4.00017,28.3089
4.00017,824.126
3.9767,21.4197
3.9767,692.828
3.94792,19.6396
3.94792,451.239
3.99809,13.6192
3.99722,-0.803043
3.99722,516.306
3.95174,21.9102
3.95174,421.374
3.95798,26.4565
3.95798,768.355
3.99165,14.5467
3.99165,1103.86
3.98763,19.5557
3.98763,673.119
3.97908,29.535
3.97908,614.898
3.93913,24.5555
3.93913,747.629
3.99087,27.1623
3.99087,725.886
3.9826,8.71817
3.9826,672.103
3.96017,49.6379
3.96017,498.729
3.98871,-4.79452
3.96911,5.60705
3.96911,489.73
3.96112,13.2528
4.00902,15.3159
4.00902,561.733
3.96476,44.9175
3.96476,671.302
3.97101,46.643
3.97101,586.411
4.04069,10.2817
4.04069,631.83
3.9895,1.61517
3.9895,594.855
3.96168,6.91899
3.96168,590.724
3.99183,5.29002
3.99183,682.441
3.98233,-1.97718
3.98233,638.912
3.94077,41.5216
3.94077,699.273
4.00892,29.8263
4.00892,724.019
3.97131,20.5247
3.97131,550.87
3.967,3.10535
3.967,490.529
3.99745,13.7144
3.99745,752.756
3.96847,19.8483
3.96847,656.012
3.99278,-11.3163
4.03832,49.9849
4.03832,537.494
3.98535,14.5799
3.98535,736.41
3.95722,32.3788
3.95722,585.966
3.97433,3.3323
3.92361,10.2045
3.92361,475.858
3.94999,21.8278
3.95578,30.5105
3.95578,574.246
3.98909,37.187
3.98909,545.452
4.00374,28.105
4.00374,617.309
4.01297,8.55262
4.01297,602.579
3.97487,7.25786
3.97487,481.1
3.99392,-14.8114
3.99392,453.15
3.96301,11.0248
3.96301,688.855
4.01726,36.0816
4.01726,550.524
4.01726,613.516
3.91127,14.0477
3.91127,646.138
3.93524,45.2903
3.93524,648.04
3.98778,17.9628
3.98778,768.707
3.98045,-12.5812
3.9915,43.7748
3.9915,611.935
4.00223,-28.6029
4.00223,461.7
3.98465,11.7821
3.98465,631.505
4.02362,3.33021
4.02362,694.987
3.92287,3.31
4.00606,46.9274
4.00867,8.22488
4.00867,606.931
3.94774,13.4469
3.94774,403.398
3.97194,11.6608
3.97194,707.509
3.99087,12.5823
3.99087,530.547
3.93142,-26.2728
3.93142,678.417
3.98773,7.79412
3.98773,524.398
3.95476,9.29823
3.95476,658.465
3.99269,20.6831
3.99086,11.7813
3.99086,475.861
3.9431,42.1922
3.9431,618.489
3.95788,44.5839
3.95788,544.409
4.02972,5.30898
3.98074,-8.99565
3.98074,551.926
4.00658,36.5851
4.00658,555.247
3.97426,-12.2055
3.97426,496.894
3.98481,18.5908
3.98481,547.679
3.9686,-22.5925
3.9686,514.564
3.95668,55.7922
4.03706,-1.65849
4.03706,594.582
3.97792,25.2514
3.97792,618.657
3.98923,18.0686
3.98923,524.906
3.95168,2.72387
3.95168,725.325
3.99059,33.8022
3.99059,420.45
3.99314,27.9498
3.99314,611.711
3.95091,3.18862
3.95091,625.161
3.99579,-18.3384
3.99579,633.831
4.02398,-7.51145
4.02398,642.218
4.00088,56.5379
3.94578,14.6117
3.94578,473.309
3.99436,-16.9641
3.99436,581.844
3.95943,28.0817
3.95943,673.273
3.94689,19.55
3.94689,588.876
3.4513,23.6548
3.4513,483.448
4.00527,-3.95846
4.00527,528.769
3.98007,27.367
3.98007,572.955
4.01409,47.9938
4.01409,589.923
4.01031,23.8632
4.01031,704.034
3.98131,18.127
3.98131,428.021
3.96694,59.1281
3.96694,601.766
3.95749,-17.0416
3.95749,463.195
4.02206,25.1799
4.02206,448.093
3.96391,8.96862
3.96391,470.059
3.94871,-1.04336
3.94871,441.488
3.92956,37.4043
3.92956,384.605
3.98657,9.62024
3.98657,495.67
4.00475,-7.49253
4.00475,555.974
3.9299,27.1741
3.9299,477.58
3.98267,53.7877
3.98267,529.542
3.98141,-4.71978
3.98141,804.785
3.98319,-4.03246
3.98319,715.244
3.95052,52.9751
3.95052,555.504
3.97815,13.0431
3.97815,664.697
3.96726,11.1995
3.96726,604.129
3.95899,7.05903
3.95899,693.857
3.96939,-9.36421
3.96939,609.644
3.95229,10.7078
3.95229,582.787
3.9869,-4.09814
3.9869,667.101
3.9891,-17.4035
3.9891,607.542
3.9585,41.0194
3.9585,655.024
4.00945,7.45253
4.00945,678.18
3.97098,-5.24987
3.97098,600.605
3.97562,15.345
3.97562,602.528
3.95059,35.5559
3.95059,621.947
3.92598,29.9619
3.92598,746.484
3.94574,30.6679
3.94574,529.992
3.95856,-13.4936
3.95856,456.415
3.94128,11.9141
3.94128,579.831
3.94296,-14.6104
3.9981,2.83208
3.96543,-6.83772
3.96543,616.495
3.95019,-17.1138
3.95019,555.024
3.96171,-12.628
3.96171,682.991
3.96004,-8.67196
3.96004,570.497
3.93842,7.27007
3.93842,679.739
3.97395,-8.36788
3.97395,397.469
4.0181,9.14863
4.0181,501.934
3.98236,-26.4509
3.98236,587.041
3.97038,-21.2827
3.97038,700.899
3.97572,32.174
3.97572,549.452
3.92697,15.1548
3.92697,488.102
4.02089,21.1503
4.02089,577.127
3.95544,13.452
3.95544,547.327
3.97522,3.42099
3.97522,524.387
3.94732,45.4028
3.94732,634.148
3.89082,24.7628
3.89082,530.289
3.97518,-11.3945
3.97518,520.276
3.97951,2.2113
3.97951,548.379
4.01978,15.0383
4.01978,604.2
3.96818,13.2326
3.96818,642.946
3.95236,32.0495
3.95236,831.29
4.03587,-25.3944
4.03587,657.097
3.97971,0.321821
3.9693,-4.96314
3.9693,519.613
3.95096,-2.90437
3.95096,636.203
3.98178,0.99963
3.98178,604.942
3.8896,2.71325
3.8896,622.109
3.96497,22.1878
3.96497,585.476
3.99548,40.9542
3.99548,604.718
4.02045,-15.8887
4.02045,723.034
3.98589,-27.235
3.98589,565.505
3.96069,9.02996
3.96069,680.733
3.99733,-3.195
3.99408,-7.00513
3.99408,519.209
3.95781,-14.3673
3.95781,593.353
4.00682,10.9136
4.00682,528.268
3.9846,25.9915
3.9846,747.516
3.97507,-17.315
3.97507,593.532
3.94896,13.4248
3.94896,735.911
3.94775,-0.926797
3.94775,786.456
3.97791,22.1262
3.97791,749.286
3.95629,8.86587
3.95629,546.105
3.97668,-8.47886
3.97668,595.792
3.9488,-0.310191
3.9488,573.783
3.99881,25.2871
3.99881,635.451
3.98985,8.95203
3.98985,540.019
3.96022,9.64936
3.96022,522.674
4.02101,10.7447
4.02101,644.295
3.99394,25.7475
3.99394,641.165
3.97433,66.1719
3.97433,672.061
3.98375,24.9003
3.98375,642.046
3.92205,9.51456
3.92205,420.593
3.96402,27.5711
3.96402,533.381
3.94921,24.2223
3.94921,647.149
3.95192,22.5074
3.95192,678.752
3.94738,27.3284
3.94738,543.841
3.96067,-2.43528
3.96067,580.495
3.99092,29.2427
3.99231,35.0375
3.99231,614.385
4.02524,4.72747
4.02524,817.307
4.05618,-6.49905
4.05618,778.733
3.98652,21.4766
3.98652,627.414
3.99844,53.932
3.99844,699.828
4.00223,-6.51138
4.00223,466.302
3.99434,0.625974
3.99434,606.066
3.94718,15.1521
3.94718,597.926
4.01559,51.9438
4.01559,537.868
3.99044,19.9561
3.99044,610.311
3.98209,-8.74992
3.98209,588.997
3.92772,14.6705
3.92772,507.582
4.00434,40.4583
4.00434,809.399
4.00608,17.2939
4.00608,670.497
3.98081,52.0025
3.98081,676.634
3.94455,-19.7369
3.94455,610.556
4.00642,23.0592
4.00642,494.168
3.97268,-1.1821
3.97268,810.936
3.99958,2.58116
3.99958,451.179
3.97959,-16.9595
3.97959,494.692
3.97108,49.2363
4.01,7.30875
4.01,607.606
3.97276,16.0713
3.97276,718.943
3.96728,15.6869
3.96728,571.454
3.93992,6.20095
3.93992,654.394
3.97932,-18.2882
3.97932,446.148
3.97464,-8.09953
3.97464,542.162
3.98545,28.2258
3.98545,542.643
3.94744,32.2883
3.94744,947.426
3.92697,0.881718
3.92697,621.697
4.31492,7.6901
4.31492,692.116
4.32571,-4.17957
4.32571,528.392
4.29251,35.8879
4.29251,501.324
4.24646,32.6873
4.24646,666.031
4.28484,21.053
4.28484,557.385
4.25371,31.9077
4.25371,691.293
4.31294,33.7554
4.31294,679.86
4.26432,23.783
4.26432,711.25
4.32835,35.9621
4.32835,633.755
4.25229,22.4061
4.25229,588.105
4.25796,20.9521
4.28547,15.1236
4.28547,710.068
4.27081,16.1968
4.27081,705.185
4.2924,38.5247
4.2924,711.553
4.26884,33.9251
4.26884,699.392
4.30292,8.41456
4.30292,728.309
4.26895,13.2126
4.26895,631.494
4.27312,-2.63465
4.28207,21.5292
4.28207,580.545
4.28271,18.7429
4.28271,666.393
4.34883,-6.1936
4.34883,748.345
4.29958,40.1973
4.2571,-1.61902
4.2571,637.275
4.32814,9.43606
4.32814,619.353
4.27659,-0.571918
4.27659,688.596
4.25116,5.61111
4.25116,681.476
4.27617,0.362772
4.27617,417.588
4.30745,7.65467
4.30745,721.991
4.30271,2.77889
4.30271,687.29
4.23812,19.779
4.23812,534.817
4.2617,29.5788
4.30696,54.9763
4.30696,674.502
4.25442,5.06751
4.30518,-17.0493
4.30518,504.919
4.2419,-21.5342
4.2419,757.39
4.30129,8.52574
4.30129,643.052
4.26886,-3.05591
4.26886,677.291
4.25339,-17.3929
4.25339,517.899
4.23368,15.1731
4.25984,4.24662
4.25984,674
4.30439,-16.461
4.30439,673.112
4.25907,-17.4454
4.25907,749.188
4.29565,-5.26419
4.29565,591.869
4.23456,-9.96468
4.23456,756.192
4.33362,33.0088
4.33362,560.059
4.30526,20.9501
4.30526,568.733
4.29032,-2.4745
4.30087,7.71223
4.30087,881.293
4.3227,1.95754
4.3227,476.608
4.25249,51.1369
4.25249,746.235
4.24144,34.3231
4.24144,565.135
4.33436,-7.91137
4.33436,626.838
4.26071,3.44351
4.26071,771.644
4.31151,13.1905
4.31151,585.342
4.30702,76.4509
4.30702,608.948
4.25107,39.8356
4.25107,649.573
4.28595,11.5815
4.28595,610.682
4.28363,1.23875
4.28363,689.036
4.29299,24.072
4.29299,614.659
4.29378,-4.51759
4.29378,460.292
4.30521,9.56164
4.30521,420.828
4.24413,18.4003
